"external"	"data_type"	"year_"	"nestID"	"male_id"	"female_id"	"male_assigned"	"male_field"	"female_assigned"	"female_field"	"found_datetime"	"collected_datetime"	"last_checked_datetime"	"lat"	"lon"	"anyEPY"	"N_parentage"	"N_EPY"
1	"survey_plot"	2018	"REPH323_18"	NA	NA	0	0	0	0	"2018-07-02 12:00:00"	NA	"2018-07-06 12:00:00"	71.29245	-156.64255	NA	NA	NA
1	"survey_plot"	2003	"REPH324_03"	NA	NA	0	0	0	0	"2003-06-27 12:00:00"	NA	"2003-07-07 12:00:00"	71.29711	-156.63991	NA	NA	NA
1	"survey_plot"	2004	"REPH324_04"	162116174	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-06 12:00:00"	71.264	-156.52818	NA	NA	NA
1	"survey_plot"	2006	"REPH324_06"	NA	NA	0	0	0	0	"2006-06-17 12:00:00"	NA	"2006-07-07 12:00:00"	71.24542	-156.58081	NA	NA	NA
1	"survey_plot"	2014	"REPH324_14"	245107605	NA	1	1	0	0	"2014-06-26 12:00:00"	NA	"2014-07-14 12:00:00"	71.26262	-156.52168	NA	NA	NA
1	"survey_plot"	2003	"REPH325_03"	168180541	NA	2	1	0	0	"2003-06-27 12:00:00"	NA	"2003-07-16 12:00:00"	71.299	-156.63832	0	4	0
1	"survey_plot"	2014	"REPH325_14"	245102043	NA	1	1	0	0	"2014-06-26 12:00:00"	NA	"2014-07-13 12:00:00"	71.26455	-156.52918	NA	NA	NA
1	"survey_plot"	2018	"REPH325_18"	245125962	NA	2	1	0	0	"2018-07-08 12:00:00"	NA	"2018-07-17 12:00:00"	71.28373	-156.58411	0	4	0
1	"survey_plot"	2003	"REPH326_03"	168180614	NA	1	1	0	0	"2003-06-27 12:00:00"	NA	"2003-07-10 12:00:00"	71.30071	-156.63628	NA	NA	NA
1	"survey_plot"	2004	"REPH326_04"	162116176	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-06 12:00:00"	71.27112	-156.53595	NA	NA	NA
1	"survey_plot"	2014	"REPH326_14"	NA	NA	0	0	0	0	"2014-06-26 12:00:00"	NA	"2014-07-10 12:00:00"	71.26441	-156.53072	NA	NA	NA
1	"survey_plot"	2004	"REPH327_04"	162115940	NA	1	1	0	0	"2004-06-25 12:00:00"	NA	"2004-07-09 12:00:00"	71.26823	-156.53489	NA	NA	NA
1	"survey_plot"	2006	"REPH327_06"	199177427	NA	1	1	0	0	"2006-06-17 12:00:00"	NA	"2006-07-01 12:00:00"	71.24614	-156.57512	NA	NA	NA
1	"survey_plot"	2004	"REPH328_04"	162116177	NA	1	1	0	0	"2004-06-25 12:00:00"	NA	"2004-07-06 12:00:00"	71.27158	-156.53688	NA	NA	NA
1	"survey_plot"	2014	"REPH328_14"	245107601	NA	1	1	0	0	"2014-06-26 12:00:00"	NA	"2014-07-17 12:00:00"	71.2615	-156.52578	NA	NA	NA
1	"survey_plot"	2019	"REPH328_19"	245125569	NA	1	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-01 12:00:00"	71.29297	-156.64476	NA	NA	NA
1	"survey_plot"	2004	"REPH329_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-06-30 12:00:00"	71.27135	-156.53596	NA	NA	NA
1	"survey_plot"	2006	"REPH330_06"	NA	NA	0	0	0	0	"2006-06-19 12:00:00"	NA	"2006-07-08 12:00:00"	71.26385	-156.53045	NA	NA	NA
1	"survey_plot"	2004	"REPH331_04"	NA	NA	0	0	0	0	"2004-06-27 12:00:00"	NA	"2004-06-30 12:00:00"	71.29888	-156.62386	NA	NA	NA
1	"survey_plot"	2005	"REPH331_05"	NA	NA	0	0	0	0	"2005-06-24 12:00:00"	NA	"2005-07-05 12:00:00"	71.29096	-156.652	NA	NA	NA
1	"survey_plot"	2019	"REPH331_19"	NA	NA	0	0	0	0	"2019-06-24 12:00:00"	NA	"2019-06-27 12:00:00"	71.24723	-156.57472	NA	NA	NA
1	"survey_plot"	2004	"REPH332_04"	NA	NA	0	0	0	0	"2004-06-28 12:00:00"	NA	"2004-07-05 12:00:00"	71.26745	-156.52009	NA	NA	NA
1	"survey_plot"	2014	"REPH332_14"	198119000	NA	1	1	0	0	"2014-06-27 12:00:00"	NA	"2014-07-13 12:00:00"	71.2629	-156.53056	NA	NA	NA
1	"survey_plot"	2004	"REPH333_04"	162116195	NA	1	1	0	0	"2004-06-29 12:00:00"	NA	"2004-07-09 12:00:00"	71.23993	-156.54079	NA	NA	NA
1	"survey_plot"	2006	"REPH333_06"	NA	NA	0	0	0	0	"2006-06-19 12:00:00"	NA	"2006-07-09 12:00:00"	71.27026	-156.53451	NA	NA	NA
1	"survey_plot"	2019	"REPH333_19"	NA	NA	0	0	0	0	"2019-06-25 12:00:00"	NA	"2019-06-30 12:00:00"	71.2477	-156.57475	NA	NA	NA
1	"survey_plot"	2004	"REPH334_04"	162116151	NA	1	1	0	0	"2004-06-29 12:00:00"	NA	"2004-07-09 12:00:00"	71.24476	-156.59059	NA	NA	NA
1	"survey_plot"	2006	"REPH334_06"	199177649	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	"2006-07-09 12:00:00"	71.27164	-156.52676	NA	NA	NA
1	"survey_plot"	2014	"REPH334_14"	NA	NA	0	0	0	0	"2014-07-01 12:00:00"	NA	"2014-07-16 12:00:00"	71.25983	-156.5187	NA	NA	NA
1	"survey_plot"	2004	"REPH335_04"	NA	NA	0	0	0	0	"2004-06-30 12:00:00"	NA	"2004-07-07 12:00:00"	71.26024	-156.51274	NA	NA	NA
1	"survey_plot"	2005	"REPH335_05"	NA	NA	0	0	0	0	"2005-06-26 12:00:00"	NA	"2005-07-05 12:00:00"	71.24569	-156.56491	NA	NA	NA
1	"survey_plot"	2006	"REPH335_06"	199177639	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	"2006-07-08 12:00:00"	71.26997	-156.52316	NA	NA	NA
1	"survey_plot"	2004	"REPH336_04"	NA	NA	0	0	0	0	"2004-06-30 12:00:00"	NA	"2004-07-06 12:00:00"	71.26981	-156.53695	NA	NA	NA
1	"survey_plot"	2005	"REPH336_05"	NA	NA	0	0	0	0	"2005-06-26 12:00:00"	NA	"2005-07-03 12:00:00"	71.24619	-156.56695	NA	NA	NA
1	"survey_plot"	2014	"REPH336_14"	198118999	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-24 12:00:00"	71.26286	-156.53017	NA	NA	NA
1	"survey_plot"	2004	"REPH338_04"	NA	NA	0	0	0	0	"2004-07-01 12:00:00"	NA	"2004-07-04 12:00:00"	NA	NA	NA	NA	NA
1	"survey_plot"	2006	"REPH338_06"	NA	NA	0	0	0	0	"2006-06-20 12:00:00"	NA	"2006-07-01 12:00:00"	71.30073	-156.63894	NA	NA	NA
1	"survey_plot"	2014	"REPH338_14"	245107643	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-20 12:00:00"	71.26695	-156.52582	NA	NA	NA
1	"survey_plot"	2019	"REPH338_19"	NA	NA	0	0	0	0	"2019-06-23 12:00:00"	NA	"2019-06-25 12:00:00"	71.24961	-156.57208	NA	NA	NA
1	"survey_plot"	2005	"REPH339_05"	162116417	NA	2	1	0	0	"2005-06-27 12:00:00"	NA	"2005-06-30 12:00:00"	71.24144	-156.55077	1	4	1
1	"survey_plot"	2018	"REPH339_18"	245125727	NA	1	1	0	0	"2018-06-25 12:00:00"	NA	"2018-07-02 12:00:00"	71.24559	-156.57013	NA	NA	NA
1	"survey_plot"	2019	"REPH339_19"	245140331	NA	2	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-03 12:00:00"	71.285	-156.58934	0	4	0
1	"survey_plot"	2004	"REPH340_04"	91106953	NA	1	1	0	0	"2004-07-02 12:00:00"	NA	"2004-07-06 12:00:00"	71.29754	-156.65211	NA	NA	NA
1	"survey_plot"	2005	"REPH340_05"	NA	NA	0	0	0	0	"2005-06-28 12:00:00"	NA	"2005-07-06 12:00:00"	71.24851	-156.58414	NA	NA	NA
1	"survey_plot"	2014	"REPH340_14"	NA	NA	0	0	0	0	"2014-07-01 12:00:00"	NA	"2014-07-10 12:00:00"	71.27101	-156.53701	NA	NA	NA
1	"survey_plot"	2004	"REPH341_04"	162116206	NA	2	1	0	0	"2004-07-02 12:00:00"	NA	"2004-07-21 12:00:00"	71.29955	-156.62649	0	3	0
1	"survey_plot"	2014	"REPH341_14"	NA	NA	0	0	0	0	"2014-07-01 12:00:00"	NA	"2014-07-11 12:00:00"	71.26845	-156.53258	NA	NA	NA
1	"survey_plot"	2018	"REPH341_18"	245140312	NA	2	1	0	0	"2018-06-25 12:00:00"	NA	"2018-07-12 12:00:00"	71.24612	-156.57378	0	4	0
1	"survey_plot"	2017	"REPH342_17"	NA	NA	0	0	0	0	"2017-06-30 12:00:00"	NA	"2017-07-05 12:00:00"	71.24809	-156.58507	NA	NA	NA
1	"survey_plot"	2018	"REPH342_18"	245125733	NA	1	1	0	0	"2018-06-25 12:00:00"	NA	"2018-07-09 12:00:00"	71.24691	-156.57431	NA	NA	NA
1	"survey_plot"	2004	"REPH343_04"	NA	NA	0	0	0	0	"2004-07-03 12:00:00"	NA	"2004-07-05 12:00:00"	71.2689	-156.52566	NA	NA	NA
1	"survey_plot"	2017	"REPH343_17"	NA	NA	0	0	0	0	"2017-06-30 12:00:00"	NA	"2017-07-05 12:00:00"	71.24921	-156.58283	NA	NA	NA
1	"survey_plot"	2019	"REPH343_19"	NA	NA	0	0	0	0	"2019-06-26 12:00:00"	NA	"2019-06-28 12:00:00"	71.24882	-156.58345	NA	NA	NA
1	"survey_plot"	2004	"REPH344_04"	162115941	NA	1	1	0	0	"2004-07-05 12:00:00"	NA	"2004-07-09 12:00:00"	71.24896	-156.5813	NA	NA	NA
1	"survey_plot"	2014	"REPH344_14"	198118911	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-20 12:00:00"	71.24761	-156.57703	NA	NA	NA
1	"survey_plot"	2018	"REPH344_18"	NA	NA	0	0	0	0	"2018-06-26 12:00:00"	NA	"2018-06-27 12:00:00"	71.29647	-156.63139	NA	NA	NA
1	"survey_plot"	2006	"REPH345_06"	NA	NA	0	0	0	0	"2006-06-21 12:00:00"	NA	"2006-07-05 12:00:00"	71.24834	-156.58188	NA	NA	NA
1	"survey_plot"	2014	"REPH345_14"	198103236	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-09 12:00:00"	71.24498	-156.57357	NA	NA	NA
1	"survey_plot"	2005	"REPH346_05"	162116571	NA	2	1	0	0	"2005-06-30 12:00:00"	NA	"2005-07-07 12:00:00"	71.29632	-156.65506	0	3	0
1	"survey_plot"	2014	"REPH346_14"	198118913	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-19 12:00:00"	71.24517	-156.57117	NA	NA	NA
1	"survey_plot"	2019	"REPH346_19"	245125718	NA	1	1	0	0	"2019-06-28 12:00:00"	NA	NA	71.24774	-156.57308	NA	NA	NA
1	"survey_plot"	2005	"REPH347_05"	162116492	NA	2	1	0	0	"2005-06-30 12:00:00"	NA	"2005-07-11 12:00:00"	71.29638	-156.63998	1	4	1
1	"survey_plot"	2006	"REPH347_06"	199177438	NA	1	1	0	0	"2006-06-21 12:00:00"	NA	"2006-07-03 12:00:00"	71.24007	-156.53979	NA	NA	NA
1	"survey_plot"	2018	"REPH347_18"	245125908	NA	1	1	0	0	"2018-06-28 12:00:00"	NA	"2018-06-29 12:00:00"	71.29366	-156.64661	NA	NA	NA
1	"survey_plot"	2019	"REPH347_19"	NA	NA	0	0	0	0	"2019-06-28 12:00:00"	NA	"2019-07-07 12:00:00"	71.28148	-156.58386	NA	NA	NA
1	"survey_plot"	2005	"REPH348_05"	NA	NA	0	0	0	0	"2005-07-04 12:00:00"	NA	"2005-07-18 12:00:00"	71.27031	-156.52532	NA	NA	NA
1	"survey_plot"	2018	"REPH348_18"	245125907	NA	1	1	0	0	"2018-06-28 12:00:00"	NA	"2018-07-01 12:00:00"	71.29383	-156.64381	NA	NA	NA
1	"survey_plot"	2004	"REPH349_04"	NA	NA	0	0	0	0	"2004-07-06 12:00:00"	NA	"2004-07-07 12:00:00"	71.29935	-156.63208	NA	NA	NA
1	"survey_plot"	2006	"REPH349_06"	199177436	NA	1	1	0	0	"2006-06-21 12:00:00"	NA	"2006-07-05 12:00:00"	71.24172	-156.55201	NA	NA	NA
1	"survey_plot"	2014	"REPH349_14"	245102052	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-13 12:00:00"	71.26066	-156.51109	NA	NA	NA
1	"survey_plot"	2004	"REPH350_04"	NA	NA	0	0	0	0	"2004-07-09 12:00:00"	NA	"2004-07-10 12:00:00"	71.24388	-156.56408	NA	NA	NA
1	"survey_plot"	2005	"REPH350_05"	NA	NA	0	0	0	0	"2005-07-05 12:00:00"	NA	"2005-07-06 12:00:00"	71.24407	-156.55814	NA	NA	NA
1	"survey_plot"	2006	"REPH350_06"	NA	NA	0	0	0	0	"2006-06-22 12:00:00"	NA	"2006-07-06 12:00:00"	71.25944	-156.52024	NA	NA	NA
1	"survey_plot"	2017	"REPH350_17"	245125526	NA	1	1	0	0	"2017-07-05 12:00:00"	NA	"2017-07-11 12:00:00"	71.29298	-156.64336	NA	NA	NA
1	"survey_plot"	2018	"REPH350_18"	NA	NA	0	0	0	0	"2018-07-03 12:00:00"	NA	"2018-07-08 12:00:00"	71.26397	-156.52271	NA	NA	NA
1	"survey_plot"	2006	"REPH351_06"	NA	NA	0	0	0	0	"2006-06-22 12:00:00"	NA	"2006-07-04 12:00:00"	71.26218	-156.52078	NA	NA	NA
1	"survey_plot"	2014	"REPH351_14"	245116294	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-13 12:00:00"	71.25971	-156.51354	NA	NA	NA
1	"survey_plot"	2017	"REPH351_17"	245125819	NA	2	1	0	0	"2017-07-08 12:00:00"	NA	"2017-07-10 12:00:00"	71.26172	-156.52417	0	4	0
1	"survey_plot"	2018	"REPH351_18"	NA	NA	0	0	0	0	"2018-07-08 12:00:00"	NA	"2018-07-10 12:00:00"	71.2964	-156.64034	NA	NA	NA
1	"survey_plot"	2019	"REPH351_19"	245140441	NA	2	1	0	0	"2019-06-26 12:00:00"	NA	"2019-07-12 12:00:00"	71.29704	-156.63566	0	2	0
1	"survey_plot"	2004	"REPH352_04"	NA	NA	0	0	0	0	"2004-07-10 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2014	"REPH352_14"	245102053	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-16 12:00:00"	71.26021	-156.51208	NA	NA	NA
1	"survey_plot"	2018	"REPH352_18"	245125926	NA	1	1	0	0	"2018-07-08 12:00:00"	NA	NA	71.29759	-156.63531	NA	NA	NA
1	"survey_plot"	2005	"REPH353_05"	NA	NA	0	0	0	0	"2005-07-06 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2004	"REPH355_04"	NA	NA	0	0	0	0	"2004-07-16 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2014	"REPH355_14"	198118927	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-12 12:00:00"	71.29342	-156.64532	NA	NA	NA
1	"survey_plot"	2019	"REPH355_19"	245125558	NA	2	1	0	0	"2019-07-01 12:00:00"	NA	"2019-07-06 12:00:00"	71.29156	-156.64253	0	3	0
1	"survey_plot"	2006	"REPH356_06"	221113205	NA	2	1	0	0	"2006-06-24 12:00:00"	NA	"2006-07-06 12:00:00"	71.29101	-156.65713	1	4	1
1	"survey_plot"	2006	"REPH359_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	"2006-07-06 12:00:00"	71.29734	-156.64123	NA	NA	NA
1	"survey_plot"	2014	"REPH359_14"	245102058	NA	2	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-05 12:00:00"	71.28307	-156.58319	0	4	0
1	"survey_plot"	2006	"REPH360_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	"2006-07-07 12:00:00"	71.29805	-156.62869	NA	NA	NA
1	"survey_plot"	2005	"REPH361_05"	NA	NA	0	0	0	0	"2005-07-15 12:00:00"	NA	NA	71.29998	-156.63519	NA	NA	NA
1	"survey_plot"	2006	"REPH361_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	"2006-07-10 12:00:00"	71.29887	-156.6301	NA	NA	NA
1	"survey_plot"	2014	"REPH361_14"	245102037	NA	1	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-08 12:00:00"	71.29405	-156.65163	NA	NA	NA
1	"survey_plot"	2005	"REPH362_05"	NA	NA	0	0	0	0	"2005-07-16 12:00:00"	NA	"2005-06-16 12:00:00"	71.24612	-156.57821	NA	NA	NA
1	"survey_plot"	2017	"REPH362_17"	245125652	NA	1	1	0	0	"2017-07-05 12:00:00"	NA	NA	71.2704	-156.52795	NA	NA	NA
1	"survey_plot"	2019	"REPH362_19"	NA	NA	0	0	0	0	"2019-06-27 12:00:00"	NA	"2019-07-01 12:00:00"	71.26826	-156.52637	NA	NA	NA
1	NA	2003	"REPH363_03"	168181040	NA	1	1	0	0	"2003-06-21 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2017	"REPH363_17"	245125654	NA	2	1	0	0	"2017-07-05 12:00:00"	NA	"2017-07-09 12:00:00"	71.27192	-156.52794	0	4	0
1	"survey_plot"	2019	"REPH363_19"	NA	NA	0	0	0	0	"2019-06-27 12:00:00"	NA	"2019-07-05 12:00:00"	71.26033	-156.51505	NA	NA	NA
1	"survey_plot"	2017	"REPH364_17"	245125651	NA	2	1	0	0	"2017-07-05 12:00:00"	NA	"2017-07-14 12:00:00"	71.27042	-156.52762	1	3	1
1	"survey_plot"	2019	"REPH364_19"	NA	NA	0	0	0	0	"2019-06-28 12:00:00"	NA	"2019-07-06 12:00:00"	71.26144	-156.52322	NA	NA	NA
1	"survey_plot"	2017	"REPH365_17"	245125657	NA	1	1	0	0	"2017-07-06 12:00:00"	NA	NA	71.2665	-156.53181	NA	NA	NA
1	"survey_plot"	2017	"REPH367_17"	NA	NA	0	0	0	0	"2017-07-05 12:00:00"	NA	"2017-07-07 12:00:00"	71.29531	-156.6317	NA	NA	NA
1	"survey_plot"	2017	"REPH368_17"	NA	NA	0	0	0	0	"2017-07-05 12:00:00"	NA	"2017-07-07 12:00:00"	71.29958	-156.62512	NA	NA	NA
1	"survey_plot"	2006	"REPH369_06"	NA	NA	0	0	0	0	"2006-07-03 12:00:00"	NA	"2006-07-16 12:00:00"	71.29973	-156.63626	NA	NA	NA
1	"survey_plot"	2014	"REPH369_14"	198118924	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-13 12:00:00"	71.29882	-156.6302	NA	NA	NA
1	"survey_plot"	2019	"REPH369_19"	NA	NA	0	0	0	0	"2019-06-30 12:00:00"	NA	"2019-07-05 12:00:00"	71.26331	-156.53061	NA	NA	NA
1	"survey_plot"	2014	"REPH370_14"	198118936	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-10 12:00:00"	71.29676	-156.63532	NA	NA	NA
1	"survey_plot"	2017	"REPH370_17"	NA	NA	0	0	0	0	"2017-07-05 12:00:00"	NA	"2017-07-07 12:00:00"	71.29592	-156.63579	NA	NA	NA
1	"survey_plot"	2006	"REPH371_06"	NA	NA	0	0	0	0	"2006-07-04 12:00:00"	NA	"2006-07-23 12:00:00"	71.29953	-156.63525	NA	NA	NA
1	"survey_plot"	2019	"REPH371_19"	245140443	NA	1	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-12 12:00:00"	71.29897	-156.63202	NA	NA	NA
1	"survey_plot"	2014	"REPH372_14"	NA	NA	0	0	0	0	"2014-07-03 12:00:00"	NA	"2014-07-08 12:00:00"	71.26455	-156.5243	NA	NA	NA
1	"survey_plot"	2017	"REPH373_17"	245125806	NA	2	1	0	0	"2017-07-06 12:00:00"	NA	"2017-07-16 12:00:00"	71.26825	-156.52957	1	3	1
1	"survey_plot"	2014	"REPH374_14"	245116300	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-17 12:00:00"	71.26188	-156.52366	NA	NA	NA
1	"survey_plot"	2017	"REPH374_17"	245125650	NA	1	1	0	0	"2017-07-06 12:00:00"	NA	NA	71.26968	-156.52773	NA	NA	NA
1	"survey_plot"	2017	"REPH375_17"	245125700	NA	1	1	0	0	"2017-07-06 12:00:00"	NA	NA	71.26992	-156.53261	NA	NA	NA
1	"survey_plot"	2006	"REPH376_06"	NA	NA	0	0	0	0	"2006-07-05 12:00:00"	NA	"2006-07-19 12:00:00"	71.29954	-156.63204	NA	NA	NA
1	"survey_plot"	2014	"REPH376_14"	245102055	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-13 12:00:00"	71.26135	-156.52344	NA	NA	NA
1	"survey_plot"	2017	"REPH376_17"	245125653	NA	2	1	0	0	"2017-07-06 12:00:00"	NA	NA	71.2717	-156.52922	0	1	0
1	"survey_plot"	2014	"REPH377_14"	198118964	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-13 12:00:00"	71.2633	-156.53169	NA	NA	NA
1	"survey_plot"	2018	"REPH377_18"	245125917	NA	1	1	0	0	"2018-07-16 12:00:00"	NA	"2018-07-22 12:00:00"	71.29304	-156.6447	NA	NA	NA
1	"survey_plot"	2006	"REPH378_06"	NA	NA	0	0	0	0	"2006-07-07 12:00:00"	NA	"2006-07-19 12:00:00"	71.29229	-156.65652	NA	NA	NA
1	"survey_plot"	2014	"REPH378_14"	198118995	NA	2	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-20 12:00:00"	71.26327	-156.53323	0	3	0
1	"survey_plot"	2014	"REPH379_14"	198118996	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-16 12:00:00"	71.26367	-156.53183	NA	NA	NA
1	"survey_plot"	2014	"REPH380_14"	NA	NA	0	0	0	0	"2014-07-05 12:00:00"	NA	"2014-07-08 12:00:00"	71.26311	-156.53283	NA	NA	NA
1	"survey_plot"	2017	"REPH380_17"	245125527	NA	1	1	0	0	"2017-07-08 12:00:00"	NA	"2017-07-10 12:00:00"	71.29295	-156.64453	NA	NA	NA
1	"survey_plot"	2019	"REPH380_19"	245125560	NA	1	1	0	0	"2019-06-26 12:00:00"	NA	"2019-07-07 12:00:00"	71.29815	-156.63641	NA	NA	NA
1	"survey_plot"	2014	"REPH381_14"	198118965	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-15 12:00:00"	71.2629	-156.53198	NA	NA	NA
1	"survey_plot"	2019	"REPH381_19"	245125564	NA	1	1	0	0	"2019-06-27 12:00:00"	NA	"2019-07-09 12:00:00"	71.29537	-156.63239	NA	NA	NA
1	"survey_plot"	2014	"REPH382_14"	198118923	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-15 12:00:00"	71.2478	-156.58537	NA	NA	NA
1	"survey_plot"	2014	"REPH384_14"	198103455	NA	1	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-10 12:00:00"	71.24499	-156.58179	NA	NA	NA
1	"survey_plot"	2014	"REPH385_14"	198103451	NA	1	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-11 12:00:00"	71.24755	-156.57165	NA	NA	NA
1	"survey_plot"	2019	"REPH385_19"	245125562	NA	2	1	0	0	"2019-06-27 12:00:00"	NA	"2019-06-30 12:00:00"	71.29165	-156.64789	0	4	0
1	"survey_plot"	2014	"REPH386_14"	198103449	NA	1	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-12 12:00:00"	71.24711	-156.5725	NA	NA	NA
1	"survey_plot"	2014	"REPH387_14"	198103450	NA	2	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-08 12:00:00"	71.24715	-156.57226	0	4	0
1	"survey_plot"	2014	"REPH389_14"	NA	NA	0	0	0	0	"2014-07-01 12:00:00"	NA	"2014-07-11 12:00:00"	71.28421	-156.58507	NA	NA	NA
1	"survey_plot"	2014	"REPH390_14"	245102070	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-15 12:00:00"	71.28303	-156.58532	1	3	1
1	"survey_plot"	2019	"REPH392_19"	NA	NA	0	0	0	0	"2019-07-05 12:00:00"	NA	"2019-07-07 12:00:00"	71.29642	-156.62727	NA	NA	NA
1	"survey_plot"	2014	"REPH393_14"	241159621	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-13 12:00:00"	71.28206	-156.5781	NA	NA	NA
1	"survey_plot"	2019	"REPH394_19"	NA	NA	0	0	0	0	"2019-07-05 12:00:00"	NA	NA	71.29809	-156.63405	NA	NA	NA
1	"survey_plot"	2014	"REPH395_14"	245102067	NA	2	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-06 12:00:00"	71.28285	-156.5756	0	4	0
1	"survey_plot"	2014	"REPH396_14"	245102071	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-21 12:00:00"	71.28464	-156.57379	NA	NA	NA
1	"survey_plot"	2014	"REPH397_14"	245102069	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-10 12:00:00"	71.28366	-156.58331	NA	NA	NA
1	"survey_plot"	2014	"REPH399_14"	241159615	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-12 12:00:00"	71.2849	-156.57874	NA	NA	NA
1	"survey_plot"	2004	"REPH402_04"	162116108	NA	2	1	0	0	"2004-06-15 12:00:00"	NA	"2004-06-29 12:00:00"	71.24165	-156.5404	0	4	0
1	NA	2006	"REPH403_06"	175189889	NA	1	1	0	0	"2006-06-24 12:00:00"	NA	NA	71.24705	-156.75778	NA	NA	NA
1	"survey_plot"	2014	"REPH403_14"	NA	NA	0	0	0	0	"2014-07-03 12:00:00"	NA	"2014-07-08 12:00:00"	71.28306	-156.5826	NA	NA	NA
1	"survey_plot"	2005	"REPH404_05"	162116408	NA	1	1	0	0	"2005-06-15 12:00:00"	NA	NA	71.24508	-156.56153	NA	NA	NA
1	"survey_plot"	2003	"REPH405_03"	168181051	NA	1	1	0	0	"2003-06-15 12:00:00"	NA	"2003-07-04 12:00:00"	71.2919	-156.64377	NA	NA	NA
1	"survey_plot"	2003	"REPH406_03"	168181056	NA	1	1	0	0	"2003-06-16 12:00:00"	NA	"2003-07-04 12:00:00"	71.2616	-156.49622	NA	NA	NA
1	NA	2006	"REPH407_06"	175189882	NA	1	1	0	0	"2006-06-23 12:00:00"	NA	NA	71.25116	-156.76032	NA	NA	NA
1	"survey_plot"	2014	"REPH407_14"	241159608	NA	1	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-14 12:00:00"	71.28554	-156.58206	NA	NA	NA
1	"survey_plot"	2019	"REPH407_19"	NA	NA	0	0	0	0	"2019-07-01 12:00:00"	NA	"2019-07-08 12:00:00"	71.25951	-156.51996	NA	NA	NA
1	"survey_plot"	2005	"REPH408_05"	162116415	NA	1	1	0	0	"2005-06-19 12:00:00"	NA	"2005-07-04 12:00:00"	71.24757	-156.57721	NA	NA	NA
1	"survey_plot"	2014	"REPH408_14"	NA	NA	0	0	0	0	"2014-07-03 12:00:00"	NA	"2014-07-14 12:00:00"	71.28415	-156.57901	NA	NA	NA
1	"survey_plot"	2019	"REPH408_19"	NA	NA	0	0	0	0	"2019-07-01 12:00:00"	NA	"2019-07-12 12:00:00"	71.26037	-156.51376	1	2	1
1	"survey_plot"	2003	"REPH409_03"	168181036	NA	2	1	0	0	"2003-06-17 12:00:00"	NA	"2003-07-01 12:00:00"	71.29201	-156.64988	0	4	0
